provider,token,open_postings,board_url,api_url
breezy,scientific-safety-alliance,38,https://scientific-safety-alliance.breezy.hr/,"https://scientific-safety-alliance.breezy.hr/json"
breezy,sentral,38,https://sentral.breezy.hr/,"https://sentral.breezy.hr/json"
breezy,timeless-select-llc,38,https://timeless-select-llc.breezy.hr/,"https://timeless-select-llc.breezy.hr/json"
breezy,bullfinch,37,https://bullfinch.breezy.hr/,"https://bullfinch.breezy.hr/json"
breezy,fabio-viviani-hospitality-group,37,https://fabio-viviani-hospitality-group.breezy.hr/,"https://fabio-viviani-hospitality-group.breezy.hr/json"
breezy,fluxit,37,https://fluxit.breezy.hr/,"https://fluxit.breezy.hr/json"
breezy,gpfs,37,https://gpfs.breezy.hr/,"https://gpfs.breezy.hr/json"
breezy,babylonstoren,36,https://babylonstoren.breezy.hr/,"https://babylonstoren.breezy.hr/json"
breezy,beex,36,https://beex.breezy.hr/,"https://beex.breezy.hr/json"
breezy,cove,36,https://cove.breezy.hr/,"https://cove.breezy.hr/json"
breezy,elvis-eckardt-recruitment-sales-solutions-limited,36,https://elvis-eckardt-recruitment-sales-solutions-limited.breezy.hr/,"https://elvis-eckardt-recruitment-sales-solutions-limited.breezy.hr/json"
breezy,ourassistants,36,https://ourassistants.breezy.hr/,"https://ourassistants.breezy.hr/json"
breezy,sunrise-landscape,36,https://sunrise-landscape.breezy.hr/,"https://sunrise-landscape.breezy.hr/json"
breezy,aspria,35,https://aspria.breezy.hr/,"https://aspria.breezy.hr/json"
breezy,assessment-intervention-management,35,https://assessment-intervention-management.breezy.hr/,"https://assessment-intervention-management.breezy.hr/json"
breezy,people-solutions-center,35,https://people-solutions-center.breezy.hr/,"https://people-solutions-center.breezy.hr/json"
breezy,red-rabbit,35,https://red-rabbit.breezy.hr/,"https://red-rabbit.breezy.hr/json"
breezy,sa-global,35,https://sa-global.breezy.hr/,"https://sa-global.breezy.hr/json"
breezy,ssg-corp,35,https://ssg-corp.breezy.hr/,"https://ssg-corp.breezy.hr/json"
breezy,weight-doctors,35,https://weight-doctors.breezy.hr/,"https://weight-doctors.breezy.hr/json"
breezy,talentc,34,https://talentc.breezy.hr/,"https://talentc.breezy.hr/json"
breezy,unlimited-biking,34,https://unlimited-biking.breezy.hr/,"https://unlimited-biking.breezy.hr/json"
breezy,erdman-anthony,33,https://erdman-anthony.breezy.hr/,"https://erdman-anthony.breezy.hr/json"
breezy,freeeup,33,https://freeeup.breezy.hr/,"https://freeeup.breezy.hr/json"
breezy,hopital-fribourgeois,33,https://hopital-fribourgeois.breezy.hr/,"https://hopital-fribourgeois.breezy.hr/json"
breezy,inspiring-lives-today,33,https://inspiring-lives-today.breezy.hr/,"https://inspiring-lives-today.breezy.hr/json"
breezy,surrey-choices,33,https://surrey-choices.breezy.hr/,"https://surrey-choices.breezy.hr/json"
breezy,technica-mining,33,https://technica-mining.breezy.hr/,"https://technica-mining.breezy.hr/json"
breezy,zero-hash,33,https://zero-hash.breezy.hr/,"https://zero-hash.breezy.hr/json"
breezy,advantia-health,32,https://advantia-health.breezy.hr/,"https://advantia-health.breezy.hr/json"
breezy,grace-health,32,https://grace-health.breezy.hr/,"https://grace-health.breezy.hr/json"
breezy,roc-ventures,32,https://roc-ventures.breezy.hr/,"https://roc-ventures.breezy.hr/json"
breezy,strata-g-llc,32,https://strata-g-llc.breezy.hr/,"https://strata-g-llc.breezy.hr/json"
breezy,ecoceres,31,https://ecoceres.breezy.hr/,"https://ecoceres.breezy.hr/json"
breezy,foundationhealth,31,https://foundationhealth.breezy.hr/,"https://foundationhealth.breezy.hr/json"
breezy,plat4mation,31,https://plat4mation.breezy.hr/,"https://plat4mation.breezy.hr/json"
breezy,prestige-capital-group,31,https://prestige-capital-group.breezy.hr/,"https://prestige-capital-group.breezy.hr/json"
breezy,rhynocare,31,https://rhynocare.breezy.hr/,"https://rhynocare.breezy.hr/json"
breezy,sunpower,31,https://sunpower.breezy.hr/,"https://sunpower.breezy.hr/json"
breezy,turning-point-usa,31,https://turning-point-usa.breezy.hr/,"https://turning-point-usa.breezy.hr/json"
breezy,ontrac-solutions-llc,30,https://ontrac-solutions-llc.breezy.hr/,"https://ontrac-solutions-llc.breezy.hr/json"
breezy,progesys-inc,30,https://progesys-inc.breezy.hr/,"https://progesys-inc.breezy.hr/json"
breezy,storage-scholars,30,https://storage-scholars.breezy.hr/,"https://storage-scholars.breezy.hr/json"
breezy,the-engineering-society-of-queen-s-university,30,https://the-engineering-society-of-queen-s-university.breezy.hr/,"https://the-engineering-society-of-queen-s-university.breezy.hr/json"
breezy,vitality-hospice,30,https://vitality-hospice.breezy.hr/,"https://vitality-hospice.breezy.hr/json"
breezy,asc,29,https://asc.breezy.hr/,"https://asc.breezy.hr/json"
breezy,aviation-technology-associates-llc,29,https://aviation-technology-associates-llc.breezy.hr/,"https://aviation-technology-associates-llc.breezy.hr/json"
breezy,pinelake-church,29,https://pinelake-church.breezy.hr/,"https://pinelake-church.breezy.hr/json"
breezy,tempo-libero-cooperativa-sociale-onlus,29,https://tempo-libero-cooperativa-sociale-onlus.breezy.hr/,"https://tempo-libero-cooperativa-sociale-onlus.breezy.hr/json"
breezy,cleverbee-academy-llc,28,https://cleverbee-academy-llc.breezy.hr/,"https://cleverbee-academy-llc.breezy.hr/json"
breezy,german-american-chambers-of-commerce,28,https://german-american-chambers-of-commerce.breezy.hr/,"https://german-american-chambers-of-commerce.breezy.hr/json"
breezy,jdee-transport-services,28,https://jdee-transport-services.breezy.hr/,"https://jdee-transport-services.breezy.hr/json"
breezy,smart-codes-eae513730598,28,https://smart-codes-eae513730598.breezy.hr/,"https://smart-codes-eae513730598.breezy.hr/json"
breezy,talent-acquisition-concepts,28,https://talent-acquisition-concepts.breezy.hr/,"https://talent-acquisition-concepts.breezy.hr/json"
breezy,thrasher,28,https://thrasher.breezy.hr/,"https://thrasher.breezy.hr/json"
breezy,vvater-llc,28,https://vvater-llc.breezy.hr/,"https://vvater-llc.breezy.hr/json"
breezy,wheelsonsite-usa,28,https://wheelsonsite-usa.breezy.hr/,"https://wheelsonsite-usa.breezy.hr/json"
breezy,child-communication-and-behavior-specialists,27,https://child-communication-and-behavior-specialists.breezy.hr/,"https://child-communication-and-behavior-specialists.breezy.hr/json"
breezy,midtown-home-improvements,27,https://midtown-home-improvements.breezy.hr/,"https://midtown-home-improvements.breezy.hr/json"
breezy,nursing-float-health,27,https://nursing-float-health.breezy.hr/,"https://nursing-float-health.breezy.hr/json"
breezy,talentuch,27,https://talentuch.breezy.hr/,"https://talentuch.breezy.hr/json"
breezy,beta-bionics-inc,26,https://beta-bionics-inc.breezy.hr/,"https://beta-bionics-inc.breezy.hr/json"
breezy,betterme,26,https://betterme.breezy.hr/,"https://betterme.breezy.hr/json"
breezy,blue-projects,26,https://blue-projects.breezy.hr/,"https://blue-projects.breezy.hr/json"
breezy,bosun-25f9d5ec70da,26,https://bosun-25f9d5ec70da.breezy.hr/,"https://bosun-25f9d5ec70da.breezy.hr/json"
breezy,cdpdoctor,26,https://cdpdoctor.breezy.hr/,"https://cdpdoctor.breezy.hr/json"
breezy,citylodgehotels,26,https://citylodgehotels.breezy.hr/,"https://citylodgehotels.breezy.hr/json"
breezy,jway-group,26,https://jway-group.breezy.hr/,"https://jway-group.breezy.hr/json"
breezy,nexo,26,https://nexo.breezy.hr/,"https://nexo.breezy.hr/json"
breezy,adoc-tm,25,https://adoc-tm.breezy.hr/,"https://adoc-tm.breezy.hr/json"
breezy,atec-inc,25,https://atec-inc.breezy.hr/,"https://atec-inc.breezy.hr/json"
breezy,bmwc-constructors-inc,25,https://bmwc-constructors-inc.breezy.hr/,"https://bmwc-constructors-inc.breezy.hr/json"
breezy,boba-guys,25,https://boba-guys.breezy.hr/,"https://boba-guys.breezy.hr/json"
breezy,drivepersonnel,25,https://drivepersonnel.breezy.hr/,"https://drivepersonnel.breezy.hr/json"
breezy,evexias-health-solutions,25,https://evexias-health-solutions.breezy.hr/,"https://evexias-health-solutions.breezy.hr/json"
breezy,gecko,25,https://gecko.breezy.hr/,"https://gecko.breezy.hr/json"
